ID,cluster,Kernel_Density_TWA,Slope,Min_Distance_to_Location_Chain,Travel_to_Enjoyment,Travel_to_Pathology,AIC,group
2tpcke8m,3,-0.300647744,-0.073377368,-0.490000162,-0.781906177,-1.790149397,0.080877806,online_300
2tpcke8m,2,-0.670404803,-0.070704009,-0.460807277,0.00979794,-1.77304978,-0.290813023,online_300
2tpcke8m,3,-0.670404803,-0.702011319,-0.280366431,-0.830040767,-1.7714299,0.379322011,online_300
2tpcke8m,2,-0.490009166,-0.22080364,-0.491703312,0.000044818,-1.771400092,0.86489073,online_300
2tpcke8m,3,-0.670404803,-0.718664008,-0.399882818,-0.026073631,-1.7714299,-0.687019002,online_300
2tpcke8m,4,0.048706698,2.287090296,-0.486813128,-0.317220471,-1.780716164,0.771142871,online_300
2tpcke8m,4,-0.030208028,2.30887488,-0.498487063,0.828940003,-1.788821863,1.030874692,online_300
2tpcke8m,2,0.627313821,0.136002812,-0.490630116,0.330619606,-1.790149397,-1.60291877,online_300
2tpcke8m,1,-0.670404803,-0.781280041,2.466314084,0.602040073,-1.772421034,-1.020302329,online_300
2tpcke8m,2,0.470771099,0.399406122,-0.496191668,0.880294667,-1.780716164,-0.430960127,online_300
2tpcke8m,3,0.916130869,-0.314979602,-0.497140488,-0.214914681,-1.780131062,-0.023737782,online_300
2tpcke8m,2,-0.667010097,-0.26260427,-0.477010462,0.377730917,-1.78018028,0.924007482,online_300
2tpcke8m,2,-0.670404803,-0.729704801,-0.402876431,0.680117398,-1.77104413,-0.14478722,online_300
2zyf80xv,1,-0.670404803,-0.782879401,2.396008703,0.6283248,-1.080642408,0.373898743,online_300
2zyf80xv,2,3.779121848,-0.202806892,-0.00000204,0.4931708,-1.609678447,-0.300003346,online_300
2zyf80xv,3,-0.670404803,-0.77603327,0.17073192,-0.38229238,-1.080242698,-1.708468044,online_300
2zyf80xv,1,-0.670404803,-0.780148164,2.840449976,0.020193826,-1.08262834,0.330144661,online_300
2zyf80xv,3,-0.670371873,-0.003010961,-0.482332972,-0.9312786,-1.603741979,0.11603118,online_300
2zyf80xv,2,-0.230074327,0.302410189,-0.497299226,0.004862692,-1.602480383,-0.600368641,online_300
2zyf80xv,2,-0.66982043,-0.433077912,-0.407873002,0.808310961,-1.07738637,0.732839088,online_300
2zyf80xv,2,-0.669327736,-0.407624779,-0.493179984,0.630140377,-1.061161029,0.370314388,online_300
2zyf80xv,3,-0.670404803,-0.67847438,-0.47962027,-0.620960479,-1.617374394,0.21888294,online_300
2zyf80xv,3,0.299211038,0.113840632,-0.000303104,-0.010048647,-1.614724088,0.242883737,online_300
2zyf80xv,1,-0.670404803,-0.78406102,2.291494249,0.8114279,-1.074761448,-0.170689489,online_300
2zyf80xv,3,-0.670404803,-0.611642013,-0.476063012,-1.106799861,-1.608028014,-0.083137416,online_300
2zyf80xv,4,2.364781447,2.323720494,-0.00177093,0.019949267,-1.617049212,-1.140698964,online_300
2zyf80xv,3,-0.670397017,-0.613002613,-0.470726102,-0.61800014,-1.60076903,-0.077684069,online_300
2zyf80xv,2,-0.670217901,-0.083401018,-0.479629878,0.049493729,-1.084661708,-2.799649433,online_300
2zyf80xv,3,-0.66864047,-0.070970369,-0.484242049,-1.036378179,-1.609742336,-0.117319291,online_300
2zyf80xv,3,-0.363000016,-0.073201809,-0.49432089,-0.408209726,-1.627166631,-0.12760383,online_300
2zyf80xv,2,-0.66984362,-0.222818004,-0.49149637,0.616042347,-1.610491174,-2.298211623,online_300
2zyf80xv,3,0.393710489,-0.09431283,-0.48800221,-0.290701204,-1.638774009,-0.278409038,online_300
2zyf80xv,2,0.698872937,0.240009644,-0.48389006,-0.100700036,-1.606636878,0.620013211,online_300
2zyf80xv,3,-0.091606863,-0.603074039,-0.48660737,-0.479818812,-1.093719326,0.21914941,online_300
31cg2zgg,3,0.716306187,-0.040740424,-0.489080277,-0.208878148,-0.014042003,1.192300612,online_300
31cg2zgg,1,-0.670404803,-0.783104444,1.644030372,1.174612662,-0.181611127,-0.677033669,online_300
31cg2zgg,3,-0.670404803,-0.749482063,-0.316974996,-0.601271714,-0.08708981,-1.921097606,online_300
31cg2zgg,2,-0.662436719,-0.00929019,-0.47469071,0.009881082,-0.232966008,-0.941843004,online_300
31cg2zgg,2,-0.670404803,-0.003068478,-0.407302,1.301147026,-0.121613,0.034070067,online_300
31cg2zgg,2,-0.114001841,0.009129281,-0.00138187,0.872738784,-0.086967418,-0.824212317,online_300
31cg2zgg,2,0.47607002,0.307774614,-0.489103497,1.160211407,0.110032008,1.202002713,online_300
31cg2zgg,2,1.188230944,0.644683438,-0.00106116,0.244742394,-0.101291267,0.271700206,online_300
31cg2zgg,3,-0.223469197,-0.019446489,-0.498676866,-0.040243316,0.031000178,-0.282643087,online_300
31cg2zgg,2,-0.670404803,-0.746382024,-0.301343892,1.393266871,-0.037489614,-0.192308772,online_300
31cg2zgg,1,-0.670404803,-0.782208901,2.293410079,1.406608397,-0.084064671,-0.07613182,online_300
31cg2zgg,2,-0.207969338,0.130398093,-0.49299822,0.386128063,-0.266377473,-0.322268877,online_300
31cg2zgg,3,0.83090174,0.32410398,-0.000744802,-0.306467018,0.00933949,0.746212012,online_300
31cg2zgg,1,-0.670404803,-0.781630438,2.003808289,1.169360991,-0.07723018,-0.117024041,online_300
31cg2zgg,3,-0.016018968,-0.344694208,-0.000202082,-0.262090936,-0.193930499,0.186212433,online_300
31cg2zgg,2,-0.669003114,-0.000873066,-0.473008972,0.990789042,-0.192440037,0.341464024,online_300
31cg2zgg,2,-0.120477607,-0.332300242,-0.4937311,0.32789282,-0.220081342,-0.007220989,online_300
31cg2zgg,2,-0.670404803,-0.600203694,-0.402273304,1.200738669,-0.071020341,0.220711,online_300
31cg2zgg,1,-0.670404803,-0.783700034,2.040830672,1.204609301,-0.200462181,-1.606726903,online_300
31cg2zgg,2,-0.660611648,-0.02180097,-0.473094198,1.092614764,-0.00017398,0.36809241,online_300
31cg2zgg,4,0.931773394,1.09093469,-0.00306181,-0.020804419,-0.018003009,-1.11491786,online_300
3mcdugko,2,-0.670404803,-0.760060836,-0.169011376,0.02780434,0.370899494,-1.126103861,online_300
3mcdugko,2,-0.374067363,-0.173147046,-0.490291988,0.320070034,0.236306378,-1.187332869,online_300
3mcdugko,2,-0.049764,0.172917489,-0.498794307,0.0064901,0.371798963,-1.118806492,online_300
3mcdugko,2,-0.670404803,-0.767977937,0.076143202,0.322100661,0.36000027,0.204626036,online_300
3mcdugko,3,-0.670404803,-0.734618247,-0.39330136,-0.08221471,0.193389004,0.33096988,online_300
3mcdugko,4,-0.217193079,2.109479491,-0.493384382,0.010670246,0.242801067,0.820634101,online_300
3mcdugko,1,-0.670404803,-0.7838868,2.327934086,-0.70124863,0.340016611,-0.02890499,online_300
3mcdugko,2,-0.670404803,-0.676637041,-0.39876394,0.220832463,0.282901867,-2.184410003,online_300
3mcdugko,1,-0.670404803,-0.782898246,1.69230377,-0.300706834,0.280223606,0.396200463,online_300
3mcdugko,4,4.04174871,1.391822037,-0.006330406,-0.28493933,0.224611012,0.077244967,online_300
3mcdugko,2,1.611260127,-0.4708239,-0.49006731,0.46046722,0.218680163,-0.142769,online_300
3mcdugko,2,-0.670404803,-0.09248604,-0.403020018,-0.061070087,0.409841828,-1.009884902,online_300
3mcdugko,2,-0.4963233,-0.49730949,-0.4777468,0.04084034,0.320602273,1.027603638,online_300
3mcdugko,2,-0.670404803,-0.704144068,-0.439348846,0.403109996,0.393463729,-0.108389643,online_300
3mcdugko,1,-0.670404803,-0.783371914,2.008684739,-0.878479709,0.169092221,-0.702220204,online_300
3mcdugko,2,-0.670404803,-0.663900422,-0.4700401,0.449130822,0.374210102,-0.309144164,online_300
3mcdugko,1,-0.670404803,-0.782210728,2.097087076,-0.11700022,0.327003776,-1.310833822,online_300
3mcdugko,4,2.0624148,1.280473307,-0.497426909,0.46400882,0.374013006,-1.019762964,online_300
3mcdugko,2,3.818442828,0.111607988,-0.493866349,0.347606001,0.413710384,0.071706443,online_300
3mcdugko,2,-0.66983607,-0.060094807,-0.480006307,0.31886881,0.268040441,-0.48988687,online_300
3mcdugko,2,-0.2060909,-0.492301183,-0.499133719,0.070410488,0.301710172,-1.812061293,online_300
3qdgexkg,3,-0.670404803,-0.760900473,-0.007638034,-0.311910886,-1.01907208,1.008146097,online_300
3qdgexkg,3,-0.419302831,-0.623094142,-0.476134274,-0.970003892,-1.47300732,-0.338368767,online_300
3qdgexkg,2,-0.670404803,-0.644319908,-0.401202089,0.073114336,-1.0162773,-0.006044666,online_300
3qdgexkg,3,-0.670404803,-0.060601848,-0.400071219,-0.186944903,-1.009432798,-0.024309061,online_300
3qdgexkg,2,0.078674862,-0.034094689,-0.480043966,0.23989844,-1.001694072,-0.1029066,online_300
3qdgexkg,1,-0.670404803,-0.781760627,1.721430006,-0.310804372,-1.000078021,0.331087183,online_300
3qdgexkg,1,-0.670404803,-0.782794699,1.702423813,0.162033461,-1.0203261,0.708430442,online_300
3qdgexkg,3,0.617839944,0.476480894,-0.498932646,-0.684019444,-1.474992421,-0.81673642,online_300
3qdgexkg,3,0.19634607,-0.408494434,-0.493201904,-0.378171837,-1.493681339,0.361700111,online_300
3qdgexkg,4,0.82018377,2.034772407,-0.002720011,-0.000808609,-1.400423804,-1.102328048,online_300
3qdgexkg,1,-0.670404803,-0.783130029,1.70387977,-0.030104111,-1.011027236,0.600676321,online_300
3qdgexkg,2,-0.670404803,-0.700462324,-0.411094773,0.24041099,-1.014711083,0.20213761,online_300
3qdgexkg,1,-0.670404803,-0.784127097,1.647982301,-0.019062183,-1.011042916,0.400802008,online_300
3qdgexkg,3,-0.446309802,0.630699732,-0.497006184,-0.00041047,-1.44767971,0.640269262,online_300
3qdgexkg,3,-0.670404803,-0.697403622,-0.462363122,-1.387830102,-1.470443078,-0.097029827,online_300
3qdgexkg,2,1.06604707,0.3076096,-0.490038843,-0.0969831,-1.001091488,-0.022446098,online_300
3qdgexkg,2,-0.670389226,-0.338748794,-0.487243012,-0.086817491,-1.008086102,-0.790030669,online_300
3qdgexkg,2,1.194448146,0.218133907,-0.492977067,-0.006800782,-1.014724021,-0.183088483,online_300
3qdgexkg,2,-0.066023468,-0.383998698,-0.491671464,0.280027001,-1.486068224,-0.670107002,online_300
3qdgexkg,2,-0.609788388,-0.346047464,-0.484872602,-0.137262067,-1.01004476,0.208210424,online_300
3qdgexkg,4,0.072381008,2.300804996,-0.487209663,-0.006312787,-1.47309214,0.00923066,online_300
3v9lptb3,3,0.441610398,-0.22621403,-0.493027706,-1.10206176,0.013647171,-0.411391298,online_300
3v9lptb3,4,-0.06200999,2.012202429,-0.494002691,0.967284207,0.021320697,0.068906227,online_300
3v9lptb3,3,-0.438129039,-0.290673827,-0.487344073,-0.388277762,0.003131071,1.046676686,online_300
3v9lptb3,4,0.012119447,3.6000211,-0.00069887,-0.801383604,0.467040777,1.0006961,online_300
3v9lptb3,2,-0.443874167,-0.07906977,-0.486078792,0.170600008,0.46220824,-1.390447604,online_300
3v9lptb3,2,-0.107698096,0.679303884,-0.494114217,0.969382718,0.013063711,1.231683007,online_300
3v9lptb3,2,-0.669877876,-0.066124248,-0.476400021,1.276309098,0.027304288,0.167710647,online_300
3v9lptb3,2,0.887062413,-0.468709464,-0.496310182,0.38416369,0.07340344,0.309076118,online_300
3v9lptb3,2,1.024069364,0.680209224,-0.493006771,0.762870878,0.047103723,0.200840021,online_300
3v9lptb3,3,0.836064008,-0.00991409,-0.498793748,-1.069046702,0.462883194,-0.797119432,online_300
3v9lptb3,2,0.911846037,-0.217089778,-0.498177893,-0.080090044,0.484442818,1.003480792,online_300
3v9lptb3,2,-0.670404803,-0.73084992,-0.4321169,1.081040987,0.60870789,0.804821223,online_300
3v9lptb3,4,0.097733372,1.42037637,-0.490093314,0.498168043,0.072032696,0.310330636,online_300
3v9lptb3,2,0.017460209,-0.477028962,-0.487430606,1.211212918,0.000877464,0.794992906,online_300
3v9lptb3,2,-0.291027937,0.027369204,-0.489610163,0.769067843,0.470726744,0.780900084,online_300
3v9lptb3,2,0.60234069,-0.11233804,-0.499990649,0.034790008,0.49644978,0.444230748,online_300
3v9lptb3,2,0.27606039,-0.600631761,-0.001800001,-0.1034102,0.060008831,0.910340309,online_300
3v9lptb3,2,1.080390909,0.161312709,-0.490807347,0.230191341,0.0624444,0.634108002,online_300
3v9lptb3,1,-0.670404803,-0.783109379,2.07297831,-0.034404181,0.091392603,0.04003167,online_300
3v9lptb3,2,-0.669640108,-0.600280211,-0.469691692,0.928000368,0.600944087,-0.062623681,online_300
3v9lptb3,2,-0.670404803,-0.678040684,-0.411930064,0.088486138,0.00336778,0.916913348,online_300
3w8k93td,3,1.019124762,-0.00316946,-0.49173923,-1.998782198,0.464902299,0.334831328,online_300
3w8k93td,3,-0.670404803,-0.609903093,-0.462007747,-0.762603716,0.820099472,0.967209383,online_300
3w8k93td,3,9.222793402,-0.471880493,-0.488069271,-1.67029322,0.636081228,0.720420692,online_300
3w8k93td,3,-0.670404803,-0.727039608,-0.313613201,-0.424274203,0.80404667,0.004687206,online_300
3w8k93td,1,-0.670404803,-0.780044302,2.362740663,-2.693288822,0.408060619,0.01143314,online_300
3w8k93td,3,0.713083692,-0.24406074,-0.003306374,-1.816906613,0.027102791,0.72394901,online_300
3w8k93td,3,-0.66286102,-0.669289928,-0.492086141,-2.004308008,0.002078399,0.341929128,online_300
3w8k93td,1,-0.670404803,-0.783291101,1.603190672,0.043448244,0.674016676,0.0166684,online_300
3w8k93td,3,-0.666490002,-0.24916292,-0.492097067,-2.064091083,0.627220124,-0.392780736,online_300
3w8k93td,3,-0.670404803,-0.702442727,-0.420870939,-2.806610926,0.396987399,-0.982461781,online_300
3w8k93td,4,-0.48992018,2.190406404,-0.489049374,-2.474436386,0.46192424,0.828799073,online_300
3w8k93td,3,0.283118692,-0.093402032,-0.487446449,-2.300439172,0.438076628,0.676703007,online_300
3w8k93td,3,1.120202647,0.046994317,-0.499770631,-0.79721083,0.477186609,-0.402088088,online_300
3w8k93td,3,-0.096487308,-0.373804961,-0.488738143,-2.39902733,0.472432006,-0.901722062,online_300
3w8k93td,2,-0.10790076,-0.133922324,-0.49938964,0.419008406,0.780216274,0.03103078,online_300
3w8k93td,4,2.629648203,1.844064364,-0.499740812,-0.830900111,0.038010611,-0.386082227,online_300
3w8k93td,4,1.096761761,1.382003986,-0.493002838,-1.043207944,0.037927447,0.09700138,online_300
3w8k93td,4,2.000889402,2.233432133,-0.000409226,-0.620009079,0.010420304,0.13448608,online_300
3w8k93td,1,-0.670404803,-0.784031072,1.780084094,-0.019122408,0.821347474,0.024109908,online_300
3w8k93td,3,-0.299900363,0.840313018,-0.49441182,-1.889382636,0.424902413,0.963067,online_300
3w8k93td,3,-0.103299667,-0.609629211,-0.490041133,-1.086660391,0.408246181,-1.386632612,online_300
3wdc0dar,2,-0.602670234,-0.297904043,-0.494102631,1.003873406,-0.290007078,0.424886497,online_300
3wdc0dar,2,-0.040802007,-0.468047801,-0.496731609,0.997891247,-0.297028729,0.191400469,online_300
3wdc0dar,2,-0.670404803,-0.700383677,-0.438043886,0.84434466,-0.306633808,0.624003264,online_300
3wdc0dar,4,0.300736334,2.338402242,-0.483438206,0.988090608,-0.302362302,0.481039098,online_300
3wdc0dar,2,-0.20080079,-0.031008618,-0.498086744,1.213291261,-0.248838636,-0.012770273,online_300
3wdc0dar,4,0.134003086,1.260998396,-0.478824873,0.479630241,-0.410324699,1.012860049,online_300
3wdc0dar,2,-0.670404803,-0.723010991,-0.404046611,0.868262702,-0.318021712,-1.268090606,online_300
3wdc0dar,2,-0.400900783,-0.049186087,-0.493703428,1.078302303,-0.290490794,0.47684914,online_300
3wdc0dar,1,-0.670404803,-0.780730141,1.60917472,1.224437707,-0.261377176,-0.12971919,online_300
3wdc0dar,4,0.997362708,2.361779897,-0.499446048,0.887080728,-0.286004009,0.430602678,online_300
3wdc0dar,4,0.006624977,2.040802244,-0.490801896,0.018700613,-0.360332383,0.686387002,online_300
3wdc0dar,1,-0.670404803,-0.783690067,2.181340619,1.368383236,-0.221622711,1.012434492,online_300
3wdc0dar,4,-0.479492631,1.13477401,-0.48828428,-0.02393093,-0.42217119,1.114100401,online_300
3wdc0dar,4,0.800292474,2.483296478,-0.00173174,-0.288894847,-0.41940729,-0.126006889,online_300
3wdc0dar,2,0.03162028,0.40624608,-0.491710771,0.642007737,-0.333811942,0.283122002,online_300
3wdc0dar,2,-0.670404803,-0.634720822,-0.404303437,0.744041609,-0.312087031,-0.661762734,online_300
3wdc0dar,2,1.386399491,0.349006111,-0.484666869,0.878981001,-0.291670004,1.000348649,online_300
3wdc0dar,2,-0.670404803,-0.77708399,0.089600161,0.361808793,-0.303392806,0.8877036,online_300
3wdc0dar,2,-0.181920084,-0.003690603,-0.486686271,1.306431613,-0.216040603,0.1962862,online_300
3wdc0dar,2,0.887842919,0.034601313,-0.491703737,0.8000341,-0.313821903,0.234092627,online_300
3wdc0dar,2,-0.669908973,-0.007976881,-0.470181707,0.890008821,-0.314017104,-0.020278929,online_300
3zo6z3ct,3,-0.670404803,-0.482471289,-0.461463023,-0.497289339,0.68318909,0.071706907,online_300
3zo6z3ct,2,-0.670260693,-0.361070144,-0.488820008,0.468213604,0.74230466,-0.090808804,online_300
3zo6z3ct,2,0.194133776,-0.26000461,-0.498602997,0.619783201,0.867309787,-0.166801008,online_300
3zo6z3ct,2,0.600273281,0.893228034,-0.490966131,0.38809418,0.763104348,-1.269892977,online_300
3zo6z3ct,1,-0.670404803,-0.783131444,2.404670644,-1.138470124,0.066243673,0.339032476,online_300
3zo6z3ct,4,0.067627176,1.411193441,-0.494793748,0.114197612,0.693990803,0.219909799,online_300
3zo6z3ct,3,-0.410439286,-0.001321716,-0.489431712,-0.23481241,0.702104919,0.612704619,online_300
3zo6z3ct,3,-0.390829071,0.697204794,-0.49810918,-0.440092003,0.629749681,0.73979933,online_300
3zo6z3ct,3,-0.670404803,-0.04632,-0.461084898,-0.890069009,0.64277022,0.021097963,online_300
3zo6z3ct,2,-0.646988078,-0.077903206,-0.47894713,0.06846733,0.810684614,-0.702087833,online_300
3zo6z3ct,4,1.821367008,1.036040006,-0.493871224,0.209320012,0.700100801,-0.078442937,online_300
3zo6z3ct,2,-0.670404803,-0.770814282,0.230980618,0.474308473,0.806469679,-0.08802002,online_300
3zo6z3ct,1,-0.670404803,-0.7847061,2.27337429,0.300666004,0.819209103,-0.306769004,online_300
3zo6z3ct,1,-0.670404803,-0.784107109,1.60141299,0.439778303,0.789023182,-0.149617,online_300
3zo6z3ct,1,-0.670404803,-0.7823621,1.662992861,-1.060227724,0.487831308,-0.008403677,online_300
3zo6z3ct,2,1.00300084,0.170884131,-0.499380026,0.43009974,0.794920804,-1.837304038,online_300
3zo6z3ct,2,-0.670404802,-0.4107333,-0.480820004,0.823961618,0.889849916,0.140462823,online_300
3zo6z3ct,3,4.370001038,0.287030117,-0.002000233,-0.423089244,0.620438289,-1.910601042,online_300
3zo6z3ct,1,-0.670404803,-0.784247109,1.730387766,-0.470303008,0.726073173,-0.374108,online_300
3zo6z3ct,2,-0.670404803,-0.741082671,-0.288389078,0.7180864,0.874312207,-0.0030878,online_300
3zo6z3ct,1,-0.670404803,-0.782176968,1.902033067,0.264912133,0.812063384,-0.0116979,online_300
460ntefj,1,-0.670404803,-0.781421244,1.839060447,-2.28817296,1.391013808,-0.492170664,online_300
460ntefj,3,0.668421421,0.497811744,-0.000100389,-0.010601667,1.002848484,0.21431844,online_300
460ntefj,3,0.924021174,0.046016089,-0.493207416,-0.291227427,1.001649981,0.20202409,online_300
460ntefj,2,-0.336803912,0.166082484,-0.490104781,0.04900992,0.820304007,0.470777209,online_300
460ntefj,3,-0.670404803,-0.662002291,-0.407966949,-1.43222389,1.076172896,-0.646767046,online_300
460ntefj,3,0.030629464,0.011072663,-0.499414209,-1.974002203,1.336086602,1.384228832,online_300
460ntefj,3,3.100827603,-0.001376071,-0.494048787,-0.060788009,1.31368028,-0.04446088,online_300
460ntefj,4,0.779901648,2.161912933,-0.002600118,-0.80638908,1.183170232,-0.73234006,online_300
460ntefj,3,-0.040040131,-0.40643638,-0.48030829,-1.88336717,1.17418662,0.34606001,online_300
460ntefj,1,-0.670404803,-0.782936344,1.723083301,-0.81207608,0.920619287,-0.416340472,online_300
460ntefj,1,-0.670404803,-0.782669867,2.27096716,-1.021770809,1.168868687,0.11883683,online_300
460ntefj,3,0.970097742,-0.001478234,-0.494182907,-1.603706413,1.394290002,-0.103228842,online_300
460ntefj,1,-0.670404803,-0.782990407,2.330230037,-1.042420709,1.118788402,-0.007998699,online_300
460ntefj,3,0.671119006,0.678396713,-0.492730013,-1.934990608,1.34131349,0.732299461,online_300
460ntefj,2,-0.033880043,-0.066146703,-0.497130787,0.060744796,0.94079403,0.086934082,online_300
460ntefj,2,-0.670404803,-0.691881228,-0.37231043,0.19949667,0.824190669,-0.346428606,online_300
460ntefj,3,-0.670404803,-0.030649062,-0.468373326,-1.339408296,1.076047467,-1.044009009,online_300
460ntefj,3,-0.670404803,-0.720220066,-0.382013687,-0.360180074,1.120970073,0.32713009,online_300
460ntefj,2,-0.103189099,0.003040669,-0.001304471,0.014403621,1.117014103,0.343471901,online_300
460ntefj,1,-0.670404803,-0.781313091,1.769811248,-0.080309179,0.7710299,-0.102706801,online_300
460ntefj,3,0.682460411,0.030618444,-0.000032039,-1.006400209,1.100230683,0.68826901,online_300
